Título,Descripción,Categoría,Latitud,Longitud,Fecha del hecho
Hecho #4843: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población, Interviene defensa civil, bomberos y autoridades locales",NEVADA,-45.652322,-66.300962,23/11/2000
Hecho #4844: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial",NEVADA,-40.411446,-60.684164,09/11/2010
Hecho #4845: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados",GRANIZO,-41.575410,-72.241797,05/11/2002
Hecho #4846: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Afecta a varias localidades, se registraron evacuados",VIENTO,-44.750303,-69.646627,08/01/2005
Hecho #4847: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Reporte de evento con daños materiales y cortes de energía",SEQUIA,-50.311414,-68.808162,06/06/2001
Hecho #4848: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Se emiten alertas tempranas y recomendaciones a la población, Interviene defensa civil, bomberos y autoridades locales",INUNDACION,-32.698874,-64.190165,08/08/2013
Hecho #4849: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población",DESLIZAMIENTO,-50.355450,-68.063305,03/02/2002
Hecho #4850: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Interviene defensa civil, bomberos y autoridades locales",GRANIZO,-28.635569,-70.246746,23/03/2020
Hecho #4851: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Se emiten alertas tempranas y recomendaciones a la población",INUNDACION,-48.142608,-61.048527,01/01/2024
Hecho #4852: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Interviene defensa civil, bomberos y autoridades locales",TORMENTA,-30.133376,-58.122560,13/01/2022
Hecho #4853: evento reportado,"Afecta a varias localidades, se registraron evacuados, Reporte de evento con daños materiales y cortes de energía, Evaluación preliminar de impacto socioeconómico, ambiental y vial",SISMO,-27.610072,-59.294639,17/03/2021
Hecho #4854: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Afecta a varias localidades, se registraron evacuados",SISMO,-50.738916,-67.476398,10/05/2019
Hecho #4855: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población, Interviene defensa civil, bomberos y autoridades locales",SEQUIA,-52.050644,-55.911103,14/06/2023
Hecho #4856: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados, Afecta a varias localidades, se registraron evacuados",TORMENTA,-22.714526,-60.763556,20/10/2022
Hecho #4857: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Afecta a varias localidades, se registraron evacuados",VIENTO,-39.256409,-60.706666,26/07/2005
Hecho #4858: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Se emiten alertas tempranas y recomendaciones a la población",INUNDACION,-33.571993,-68.743031,23/07/2015
Hecho #4859: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados",NEVADA,-54.209145,-68.155742,18/11/2007
Hecho #4860: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Afecta a varias localidades, se registraron evacuados",SEQUIA,-45.523854,-63.504996,21/07/2021
Hecho #4861: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Reporte de evento con daños materiales y cortes de energía",TORMENTA,-37.816480,-68.243579,08/04/2000
Hecho #4862: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Interviene defensa civil, bomberos y autoridades locales",TORMENTA,-24.868577,-59.238445,28/09/2010
Hecho #4863: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía",INUNDACION,-45.771060,-66.828910,05/10/2009
Hecho #4864: evento reportado,"Afecta a varias localidades, se registraron evacuados, Interviene defensa civil, bomberos y autoridades locales",NEVADA,-28.643495,-69.961677,13/12/2021
Hecho #4865: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Interviene defensa civil, bomberos y autoridades locales, Interviene defensa civil, bomberos y autoridades locales",DESLIZAMIENTO,-32.484760,-69.967723,02/08/2007
Hecho #4866: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Reporte de evento con daños materiales y cortes de energía",SISMO,-51.080794,-70.455444,25/01/2023
Hecho #4867: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados",INUNDACION,-45.025244,-64.204998,12/10/2012
Hecho #4868: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Interviene defensa civil, bomberos y autoridades locales, Evaluación preliminar de impacto socioeconómico, ambiental y vial",SEQUIA,-46.912623,-72.939199,03/09/2017
Hecho #4869: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Afecta a varias localidades, se registraron evacuados, Reporte de evento con daños materiales y cortes de energía",TORMENTA,-39.954062,-62.152554,31/08/2013
Hecho #4870: evento reportado,"Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población",INCENDIO,-33.398636,-67.033942,05/02/2011
Hecho #4871: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Reporte de evento con daños materiales y cortes de energía",TORMENTA,-40.263728,-61.950423,31/10/2007
Hecho #4872: evento reportado,"Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población",DESLIZAMIENTO,-46.685756,-54.291492,03/04/2007
Hecho #4873: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados",GRANIZO,-31.340122,-55.619048,27/06/2016
Hecho #4874: evento reportado,"Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población, Reporte de evento con daños materiales y cortes de energía",DESLIZAMIENTO,-35.127983,-61.471403,16/05/2008
Hecho #4875: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía",GRANIZO,-37.343327,-64.638594,02/04/2022
Hecho #4876: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Afecta a varias localidades, se registraron evacuados",TORMENTA ELECTRICA,-36.149734,-59.032747,29/05/2003
Hecho #4877: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados",DESLIZAMIENTO,-47.455378,-54.537213,19/07/2005
Hecho #4878: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población",VIENTO,-31.865344,-63.209059,19/03/2001
Hecho #4879: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados",DESLIZAMIENTO,-41.824982,-71.013846,28/03/2022
Hecho #4880: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población, Se emiten alertas tempranas y recomendaciones a la población",SEQUIA,-42.642094,-57.678236,02/09/2010
Hecho #4881: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados",SISMO,-49.909037,-72.790417,26/11/2000
Hecho #4882: evento reportado,"Afecta a varias localidades, se registraron evacuados, Interviene defensa civil, bomberos y autoridades locales",INUNDACION,-34.707531,-57.707230,05/02/2001
Hecho #4883: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía",INUNDACION,-34.509410,-71.301668,22/08/2023
Hecho #4884: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados",VIENTO,-43.429778,-70.867669,03/09/2022
Hecho #4885: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Evaluación preliminar de impacto socioeconómico, ambiental y vial",TORMENTA ELECTRICA,-25.765098,-57.365863,17/02/2007
Hecho #4886: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Reporte de evento con daños materiales y cortes de energía",INUNDACION,-26.254431,-59.209566,25/09/2016
Hecho #4887: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Interviene defensa civil, bomberos y autoridades locales",INCENDIO,-51.292154,-61.761937,02/07/2006
Hecho #4888: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población",TORMENTA,-31.368695,-56.588296,21/09/2021
Hecho #4889: evento reportado,"Afecta a varias localidades, se registraron evacuados, Reporte de evento con daños materiales y cortes de energía, Afecta a varias localidades, se registraron evacuados",NEVADA,-41.609618,-55.972630,03/06/2018
Hecho #4890: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Evaluación preliminar de impacto socioeconómico, ambiental y vial",SISMO,-21.009695,-63.849755,11/06/2011
Hecho #4891: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Evaluación preliminar de impacto socioeconómico, ambiental y vial",INUNDACION,-47.349197,-53.074026,29/11/2023
Hecho #4892: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Evaluación preliminar de impacto socioeconómico, ambiental y vial",VIENTO,-45.462177,-65.848401,07/10/2005
Hecho #4893: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados, Reporte de evento con daños materiales y cortes de energía",GRANIZO,-39.968386,-69.569845,01/09/2025
Hecho #4894: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Se emiten alertas tempranas y recomendaciones a la población",VIENTO,-45.863685,-56.080471,23/06/2007
Hecho #4895: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial",SEQUIA,-31.472226,-64.688594,19/11/2022
Hecho #4896: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados",INUNDACION,-38.649124,-55.510007,03/01/2022
Hecho #4897: evento reportado,"Afecta a varias localidades, se registraron evacuados, Afecta a varias localidades, se registraron evacuados, Afecta a varias localidades, se registraron evacuados",DESLIZAMIENTO,-47.490120,-71.776673,28/06/2014
Hecho #4898: evento reportado,"Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población, Interviene defensa civil, bomberos y autoridades locales",TORMENTA ELECTRICA,-37.783282,-70.778958,20/02/2003
Hecho #4899: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población, Se emiten alertas tempranas y recomendaciones a la población",SISMO,-24.781216,-72.194547,05/05/2019
Hecho #4900: evento reportado,"Afecta a varias localidades, se registraron evacuados, Evaluación preliminar de impacto socioeconómico, ambiental y vial",INUNDACION,-28.058548,-60.959781,24/12/2017
Hecho #4901: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Evaluación preliminar de impacto socioeconómico, ambiental y vial",SEQUIA,-38.039817,-56.362716,12/04/2022
Hecho #4902: evento reportado,"Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial",GRANIZO,-45.191251,-64.946784,23/10/2005
